-0.4508,1.1154,499.9063,359.1492,83.9413,1.6098
-0.4508,1.1154,499.9054,359.1237,84.0192,1.6779
-0.4507,1.1153,499.9045,359.0911,84.1189,1.7372
-0.4507,1.1154,499.9035,359.0647,84.1960,1.7584
-0.4507,1.1154,499.9026,359.0763,84.2916,1.7463
-0.4507,1.1155,499.9001,359.1357,84.5328,1.7327
-0.4506,1.1156,499.8984,359.1380,84.6924,1.7859
-0.4502,1.1158,499.8965,359.0449,84.8436,1.8340
-0.4501,1.1159,499.8954,359.0568,84.9315,1.8651
-0.4501,1.1158,499.8946,359.0765,85.0215,1.8731
-0.4502,1.1158,499.8936,359.1143,85.1180,1.8573
-0.4503,1.1160,499.8929,359.0992,85.2189,1.8662
-0.4503,1.1160,499.8921,359.0732,85.3466,1.8888
-0.4502,1.1163,499.8905,359.0485,85.5110,1.9012
-0.4503,1.1164,499.8897,359.0339,85.5209,1.8999
-0.4503,1.1166,499.8886,359.0272,85.6080,1.9030
-0.4502,1.1166,499.8877,358.9988,85.6970,1.9082
-0.4501,1.1168,499.8868,358.9713,85.8171,1.9207
-0.4502,1.1167,499.8860,358.9681,85.9286,1.9244
-0.4502,1.1167,499.8850,358.9774,86.0242,1.9284
-0.4502,1.1168,499.8841,358.9925,86.1053,1.9398
-0.4500,1.1169,499.8833,359.0187,86.1667,1.9170
-0.4500,1.1171,499.8825,358.9775,86.2584,1.9448
-0.4499,1.1173,499.8817,358.9538,86.3182,1.9581
-0.4501,1.1173,499.8809,358.9373,86.3571,1.9686
-0.4501,1.1174,499.8801,358.9475,86.4095,2.0080
-0.4501,1.1174,499.8794,358.9562,86.4664,2.0413
-0.4500,1.1175,499.8788,358.9685,86.5315,2.0397
-0.4499,1.1176,499.8782,358.9705,86.6217,2.0358
-0.4501,1.1175,499.8777,358.9770,86.6732,2.0309
-0.4501,1.1176,499.8770,358.9486,86.6975,2.0036
-0.4498,1.1176,499.8762,358.9013,86.7597,2.0392
-0.4497,1.1180,499.8752,358.8635,86.8475,2.0775
-0.4496,1.1182,499.8746,358.8423,86.9171,2.0857
-0.4497,1.1184,499.8743,358.8411,86.9502,2.0451
-0.4496,1.1186,499.8738,358.8452,87.0059,2.0382
-0.4495,1.1187,499.8734,358.8418,87.0409,2.0669
-0.4496,1.1191,499.8730,358.7749,87.0378,2.1109
-0.4496,1.1193,499.8724,358.7270,87.0703,2.1121
-0.4494,1.1195,499.8722,358.7169,87.1207,2.1022
-0.4495,1.1197,499.8717,358.7059,87.1892,2.0729
-0.4496,1.1199,499.8711,358.6938,87.2344,2.0576
-0.4496,1.1200,499.8705,358.6829,87.2710,2.0912
-0.4495,1.1201,499.8699,358.6588,87.3093,2.1291
-0.4493,1.1203,499.8694,358.6423,87.3246,2.1258
-0.4493,1.1204,499.8687,358.6103,87.3723,2.1226
-0.4491,1.1204,499.8679,358.6067,87.4807,2.1465
-0.4490,1.1202,499.8674,358.6386,87.5554,2.1319
-0.4492,1.1201,499.8667,358.6741,87.6099,2.1080
-0.4490,1.1199,499.8659,358.7049,87.6537,2.1084
-0.4489,1.1199,499.8651,358.6950,87.7029,2.1439
-0.4489,1.1199,499.8642,358.6540,87.7805,2.1769
-0.4488,1.1199,499.8634,358.6343,87.8545,2.2097
-0.4487,1.1200,499.8626,358.6240,87.9284,2.2455
-0.4486,1.1200,499.8618,358.6301,88.0171,2.2915
-0.4488,1.1200,499.8612,358.6637,88.1083,2.3352
-0.4488,1.1199,499.8607,358.6853,88.1587,2.3367
-0.4490,1.1199,499.8602,358.7211,88.1592,2.2609
-0.4491,1.1199,499.8596,358.7312,88.1812,2.2720
-0.4491,1.1201,499.8589,358.7335,88.2545,2.3774
-0.4492,1.1203,499.8584,358.7269,88.2859,2.4812
-0.4493,1.1205,499.8580,358.7213,88.2433,2.5324
-0.4494,1.1206,499.8575,358.7097,88.2747,2.6200
-0.4491,1.1209,499.8567,358.6572,88.5148,2.7576
-0.4494,1.1212,499.8557,358.5568,88.9296,2.8247
